1988	1	LGA	497.0
1988	2	JFK	52.0
1988	3	LGA	124.0
1988	4	JFK	22.0
1988	5	LGA	132.0
1988	6	JFK	18.0
1988	7	LGA	211.0
1988	8	JFK	23.0
1988	9	LGA	41.0
1989	1	JFK	75.0
1989	2	LGA	163.0
1989	3	JFK	245.0
1989	4	LGA	66.0
1989	5	JFK	20.0
1989	6	LGA	186.0
1989	7	JFK	32.0
1989	8	LGA	45.0
1989	9	JFK	63.0
1990	1	JFK	36.0
1990	2	LGA	163.0
1990	3	JFK	19.0
1990	4	LGA	54.0
1990	5	JFK	22.0
1990	6	LGA	121.0
1990	7	JFK	27.0
1990	8	LGA	110.0
1990	9	JFK	22.0
1991	1	LGA	224.0
1991	2	JFK	29.0
1991	3	LGA	85.0
1991	4	JFK	19.0
1991	5	LGA	126.0
1991	6	JFK	28.0
1991	7	LGA	153.0
1991	8	JFK	28.0
1991	9	LGA	118.0
1992	1	JFK	28.0
1992	2	LGA	63.0
1992	3	JFK	22.0
1992	4	LGA	193.0
1992	5	JFK	19.0
1992	6	LGA	84.0
1992	7	JFK	56.0
1992	8	LGA	246.0
1992	9	JFK	35.0
1993	1	LGA	135.0
1993	2	JFK	101.0
1993	3	LGA	814.0
1993	4	JFK	19.0
1993	5	LGA	87.0
1993	6	JFK	9.0
1993	7	LGA	82.0
1993	8	JFK	9.0
1993	9	LGA	136.0
1994	1	JFK	290.0
1994	2	LGA	1014.0
1994	3	JFK	50.0
1994	4	LGA	146.0
1994	5	JFK	13.0
1994	6	LGA	168.0
1994	7	JFK	38.0
1994	8	LGA	133.0
1994	9	JFK	10.0
1995	1	LGA	297.0
1995	2	JFK	113.0
1995	3	LGA	221.0
1995	4	JFK	37.0
1995	5	LGA	171.0
1995	6	JFK	39.0
1995	7	LGA	185.0
1995	8	JFK	46.0
1995	9	LGA	69.0
1996	1	JFK	413.0
1996	2	LGA	724.0
1996	3	JFK	85.0
1996	4	LGA	176.0
1996	5	JFK	38.0
1996	6	LGA	237.0
1996	7	JFK	111.0
1996	8	LGA	188.0
1996	9	JFK	71.0
1997	1	LGA	286.0
1997	2	JFK	40.0
1997	3	LGA	292.0
1997	4	JFK	37.0
1997	5	LGA	142.0
1997	6	JFK	24.0
1997	7	LGA	324.0
1997	8	JFK	21.0
1997	9	LGA	161.0
1998	1	JFK	82.0
1998	2	LGA	225.0
1998	3	JFK	76.0
1998	4	LGA	195.0
1998	5	JFK	50.0
1998	6	LGA	476.0
1998	7	JFK	65.0
1998	8	LGA	350.0
1998	9	JFK	130.0
1999	1	LGA	855.0
1999	2	JFK	239.0
1999	3	LGA	371.0
1999	4	JFK	38.0
1999	5	LGA	429.0
1999	6	JFK	49.0
1999	7	LGA	619.0
1999	8	JFK	55.0
1999	9	LGA	665.0
2000	1	LGA	977.0
2000	2	JFK	110.0
2000	3	LGA	254.0
2000	4	JFK	72.0
2000	5	LGA	555.0
2000	6	JFK	142.0
2000	7	LGA	623.0
2000	8	JFK	96.0
2000	9	LGA	602.0
2001	1	JFK	339.0
2001	2	LGA	687.0
2001	3	JFK	495.0
2001	4	LGA	422.0
2001	5	JFK	149.0
2001	6	LGA	844.0
2001	7	JFK	206.0
2001	8	LGA	706.0
2001	9	JFK	1288.0
2002	1	LGA	149.0
2002	2	JFK	18.0
2002	3	LGA	102.0
2002	4	JFK	57.0
2002	5	LGA	227.0
2002	6	JFK	82.0
2002	7	LGA	217.0
2002	8	JFK	47.0
2002	9	LGA	50.0
2003	1	JFK	103.0
2003	2	LGA	877.0
2003	3	JFK	89.0
2003	4	LGA	213.0
2003	5	JFK	31.0
2003	6	LGA	115.0
2003	7	JFK	37.0
2003	8	LGA	638.0
2003	9	JFK	39.0
2004	1	LGA	590.0
2004	2	JFK	56.0
2004	3	LGA	390.0
2004	4	JFK	37.0
2004	5	LGA	307.0
2004	6	JFK	70.0
2004	7	LGA	632.0
2004	8	JFK	168.0
2004	9	LGA	477.0
2005	1	JFK	479.0
2005	2	LGA	367.0
2005	3	JFK	202.0
2005	4	LGA	205.0
2005	5	JFK	39.0
2005	6	LGA	531.0
2005	7	JFK	174.0
2005	8	LGA	436.0
2005	9	JFK	101.0
2006	1	LGA	456.0
2006	2	JFK	339.0
2006	3	LGA	303.0
2006	4	JFK	40.0
2006	5	LGA	262.0
2006	6	JFK	147.0
2006	7	LGA	644.0
2006	8	JFK	178.0
2006	9	LGA	300.0
2007	1	JFK	138.0
2007	2	LGA	813.0
2007	3	JFK	524.0
2007	4	LGA	439.0
2007	5	JFK	100.0
2007	6	LGA	827.0
2007	7	JFK	434.0
2007	8	LGA	424.0
2007	9	JFK	98.0
2008	1	LGA	521.0
2008	2	JFK	399.0
2008	3	LGA	571.0
2008	4	JFK	154.0
2008	5	LGA	309.0
2008	6	JFK	334.0
2008	7	LGA	569.0
2008	8	JFK	535.0
2008	9	LGA	333.0
1987	10	JFK	38.0
1987	11	LGA	126.0
1987	12	JFK	32.0
1988	10	LGA	36.0
1988	11	JFK	24.0
1988	12	LGA	102.0
1989	10	JFK	22.0
1989	11	LGA	170.0
1989	12	JFK	53.0
1990	10	JFK	34.0
1990	11	LGA	30.0
1990	12	JFK	56.0
1991	10	LGA	60.0
1991	11	JFK	43.0
1991	12	LGA	44.0
1992	10	JFK	29.0
1992	11	LGA	78.0
1992	12	JFK	76.0
1993	10	LGA	78.0
1993	11	JFK	30.0
1993	12	LGA	185.0
1994	10	JFK	9.0
1994	11	LGA	80.0
1994	12	JFK	19.0
1995	10	LGA	91.0
1995	11	JFK	43.0
1995	12	LGA	383.0
1996	10	JFK	75.0
1996	11	LGA	148.0
1996	12	JFK	62.0
1997	10	LGA	137.0
1997	11	JFK	47.0
1997	12	LGA	153.0
1998	10	JFK	32.0
1998	11	LGA	113.0
1998	12	JFK	49.0
1999	10	LGA	384.0
1999	11	JFK	58.0
1999	12	LGA	236.0
2000	10	LGA	482.0
2000	11	JFK	94.0
2000	12	LGA	1187.0
2001	10	JFK	119.0
2001	11	LGA	176.0
2001	12	JFK	19.0
2002	10	LGA	132.0
2002	11	JFK	52.0
2002	12	LGA	348.0
2003	10	JFK	36.0
2003	11	LGA	249.0
2003	12	JFK	240.0
2004	10	LGA	130.0
2004	11	JFK	46.0
2004	12	LGA	458.0
2005	10	JFK	191.0
2005	11	LGA	254.0
2005	12	JFK	124.0
2006	10	LGA	332.0
2006	11	JFK	188.0
2006	12	LGA	338.0
2007	10	JFK	206.0
2007	11	LGA	345.0
2007	12	JFK	381.0
2008	10	LGA	223.0
2008	11	JFK	104.0
2008	12	LGA	472.0
1988	1	JFK	122.0
1988	2	LGA	251.0
1988	3	JFK	47.0
1988	4	LGA	66.0
1988	5	JFK	16.0
1988	6	LGA	53.0
1988	7	JFK	21.0
1988	8	LGA	107.0
1988	9	JFK	15.0
1989	1	LGA	253.0
1989	2	JFK	55.0
1989	3	LGA	857.0
1989	4	JFK	9.0
1989	5	LGA	99.0
1989	6	JFK	19.0
1989	7	LGA	134.0
1989	8	JFK	16.0
1989	9	LGA	259.0
1990	1	LGA	196.0
1990	2	JFK	40.0
1990	3	LGA	155.0
1990	4	JFK	10.0
1990	5	LGA	157.0
1990	6	JFK	35.0
1990	7	LGA	174.0
1990	8	JFK	29.0
1990	9	LGA	68.0
1991	1	JFK	55.0
1991	2	LGA	208.0
1991	3	JFK	34.0
1991	4	LGA	122.0
1991	5	JFK	21.0
1991	6	LGA	62.0
1991	7	JFK	37.0
1991	8	LGA	127.0
1991	9	JFK	44.0
1992	1	LGA	176.0
1992	2	JFK	34.0
1992	3	LGA	341.0
1992	4	JFK	20.0
1992	5	LGA	56.0
1992	6	JFK	15.0
1992	7	LGA	168.0
1992	8	JFK	55.0
1992	9	LGA	162.0
1993	1	JFK	38.0
1993	2	LGA	470.0
1993	3	JFK	223.0
1993	4	LGA	153.0
1993	5	JFK	10.0
1993	6	LGA	148.0
1993	7	JFK	11.0
1993	8	LGA	69.0
1993	9	JFK	34.0
1994	1	LGA	899.0
1994	2	JFK	360.0
1994	3	LGA	347.0
1994	4	JFK	20.0
1994	5	LGA	60.0
1994	6	JFK	22.0
1994	7	LGA	254.0
1994	8	JFK	20.0
1994	9	LGA	63.0
1995	1	JFK	69.0
1995	2	LGA	366.0
1995	3	JFK	41.0
1995	4	LGA	105.0
1995	5	JFK	36.0
1995	6	LGA	131.0
1995	7	JFK	50.0
1995	8	LGA	177.0
1995	9	JFK	87.0
1996	1	LGA	1092.0
1996	2	JFK	182.0
1996	3	LGA	288.0
1996	4	JFK	68.0
1996	5	LGA	162.0
1996	6	JFK	46.0
1996	7	LGA	333.0
1996	8	JFK	93.0
1996	9	LGA	182.0
1997	1	JFK	81.0
1997	2	LGA	174.0
1997	3	JFK	46.0
1997	4	LGA	156.0
1997	5	JFK	10.0
1997	6	LGA	194.0
1997	7	JFK	22.0
1997	8	LGA	174.0
1997	9	JFK	33.0
1998	1	LGA	349.0
1998	2	JFK	63.0
1998	3	LGA	277.0
1998	4	JFK	46.0
1998	5	LGA	267.0
1998	6	JFK	65.0
1998	7	LGA	252.0
1998	8	JFK	70.0
1998	9	LGA	475.0
1999	1	JFK	201.0
1999	2	LGA	460.0
1999	3	JFK	56.0
1999	4	LGA	228.0
1999	5	JFK	65.0
1999	6	LGA	399.0
1999	7	JFK	78.0
1999	8	LGA	422.0
1999	9	JFK	152.0
2000	1	JFK	207.0
2000	2	LGA	411.0
2000	3	JFK	61.0
2000	4	LGA	394.0
2000	5	JFK	135.0
2000	6	LGA	901.0
2000	7	JFK	82.0
2000	8	LGA	731.0
2000	9	JFK	57.0
2001	1	LGA	931.0
2001	2	JFK	350.0
2001	3	LGA	1289.0
2001	4	JFK	163.0
2001	5	LGA	401.0
2001	6	JFK	247.0
2001	7	LGA	523.0
2001	8	JFK	230.0
2001	9	LGA	3074.0
2002	1	JFK	55.0
2002	2	LGA	100.0
2002	3	JFK	56.0
2002	4	LGA	159.0
2002	5	JFK	77.0
2002	6	LGA	315.0
2002	7	JFK	81.0
2002	8	LGA	150.0
2002	9	JFK	30.0
2003	1	LGA	194.0
2003	2	JFK	409.0
2003	3	LGA	258.0
2003	4	JFK	87.0
2003	5	LGA	95.0
2003	6	JFK	35.0
2003	7	LGA	276.0
2003	8	JFK	236.0
2003	9	LGA	336.0
2004	1	JFK	135.0
2004	2	LGA	234.0
2004	3	JFK	91.0
2004	4	LGA	183.0
2004	5	JFK	54.0
2004	6	LGA	314.0
2004	7	JFK	112.0
2004	8	LGA	471.0
2004	9	JFK	315.0
2005	1	LGA	931.0
2005	2	JFK	122.0
2005	3	LGA	583.0
2005	4	JFK	113.0
2005	5	LGA	143.0
2005	6	JFK	151.0
2005	7	LGA	552.0
2005	8	JFK	154.0
2005	9	LGA	230.0
2006	1	JFK	122.0
2006	2	LGA	652.0
2006	3	JFK	67.0
2006	4	LGA	171.0
2006	5	JFK	61.0
2006	6	LGA	538.0
2006	7	JFK	210.0
2006	8	LGA	359.0
2006	9	JFK	198.0
2007	1	LGA	452.0
2007	2	JFK	1030.0
2007	3	LGA	771.0
2007	4	JFK	330.0
2007	5	LGA	278.0
2007	6	JFK	475.0
2007	7	LGA	715.0
2007	8	JFK	309.0
2007	9	LGA	226.0
2008	1	JFK	217.0
2008	2	LGA	846.0
2008	3	JFK	246.0
2008	4	LGA	524.0
2008	5	JFK	80.0
2008	6	LGA	677.0
2008	7	JFK	533.0
2008	8	LGA	505.0
2008	9	JFK	182.0
1987	10	LGA	68.0
1987	11	JFK	42.0
1987	12	LGA	218.0
1988	10	JFK	10.0
1988	11	LGA	96.0
1988	12	JFK	34.0
1989	10	LGA	115.0
1989	11	JFK	26.0
1989	12	LGA	187.0
1990	10	LGA	98.0
1990	11	JFK	20.0
1990	12	LGA	173.0
1991	10	JFK	36.0
1991	11	LGA	49.0
1991	12	JFK	28.0
1992	10	LGA	430.0
1992	11	JFK	35.0
1992	12	LGA	667.0
1993	10	JFK	14.0
1993	11	LGA	72.0
1993	12	JFK	64.0
1994	10	LGA	52.0
1994	11	JFK	22.0
1994	12	LGA	77.0
1995	10	JFK	52.0
1995	11	LGA	147.0
1995	12	JFK	148.0
1996	10	LGA	307.0
1996	11	JFK	86.0
1996	12	LGA	209.0
1997	10	JFK	56.0
1997	11	LGA	148.0
1997	12	JFK	41.0
1998	10	LGA	195.0
1998	11	JFK	41.0
1998	12	LGA	156.0
1999	10	JFK	67.0
1999	11	LGA	280.0
1999	12	JFK	38.0
2000	10	JFK	81.0
2000	11	LGA	474.0
2000	12	JFK	262.0
2001	10	LGA	341.0
2001	11	JFK	87.0
2001	12	LGA	80.0
2002	10	JFK	32.0
2002	11	LGA	164.0
2002	12	JFK	154.0
2003	10	LGA	120.0
2003	11	JFK	39.0
2003	12	LGA	707.0
2004	10	JFK	62.0
2004	11	LGA	161.0
2004	12	JFK	194.0
2005	10	LGA	517.0
2005	11	JFK	65.0
2005	12	LGA	314.0
2006	10	JFK	165.0
2006	11	LGA	363.0
2006	12	JFK	217.0
2007	10	LGA	415.0
2007	11	JFK	73.0
2007	12	LGA	708.0
2008	10	JFK	62.0
2008	11	LGA	203.0
2008	12	JFK	350.0
